"","102.5","107.5","112.5","117.5","122.5","127.5","132.5","137.5","142.5","147.5","152.5","157.5","162.5","167.5","172.5","177.5","-177.5","-172.5","-167.5","-162.5","-157.5","-152.5","-147.5","-142.5","-137.5","-132.5"
"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.003393364541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000512352827","0.000437550883","0.000165865552","0.000962828021","0.000806060405","0.000882523471",NA,"0.000051150895",NA,NA,NA,"0.000106262868",NA,NA,NA,NA,NA
"32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000390464979","0.000302738904","0.000164950748","0.000307731485","0.000188119284",NA,"0.000089686099",NA,"0.000051025615","0.000185047693","0.000237394474","0.000220874079","0.000242105784",NA,NA,NA,NA
"27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000058593290","0.000106647864","0.000123250002","0.000119261674",NA,"0.000492599807",NA,NA,NA,"0.000275091158","0.000172343461","0.000130360966","0.000121327867",NA,NA,NA,NA
"22.5",NA,NA,NA,NA,NA,"0.000067549311",NA,"0.000069241890",NA,"0.000062325908","0.000069378560","0.000185048113","0.000176322693",NA,NA,NA,NA,"0.000307095297","0.000170238537",NA,"0.000182562323","0.000099923988",NA,NA,NA,NA
"17.5",NA,NA,NA,NA,NA,"0.000021355657","0.000025317443","0.000048491425","0.000018107233",NA,"0.000038579625","0.000024060552","0.000013337925","0.000014648366","0.000024773324","0.000022045855",NA,NA,"0.000075656055","0.000059344427","0.000050352600","0.000137701738",NA,NA,NA,NA
"12.5",NA,NA,NA,NA,NA,NA,"0.000015346801",NA,NA,NA,"0.000017023450","0.000003921048",NA,NA,NA,"0.000045271946","0.000017473917","0.000012684346","0.000059067186","0.000037430240",NA,NA,NA,NA,NA,NA
"7.5",NA,NA,NA,NA,NA,NA,"0.000032535667",NA,NA,NA,"0.000025920838","0.000015417704",NA,NA,NA,"0.000020053563","0.000064683732",NA,NA,"0.000222491684",NA,NA,NA,NA,NA,NA
"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000007563521","0.000011406671","0.000031801515","0.000012115795",NA,"0.000009441714","0.000015225442","0.000025099637","0.000014345372","0.000044882095","0.000015334131","0.000017321416","0.000031963853",NA,NA,NA,NA
"-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000010159024","0.000009664077","0.000019685655","0.000036048012","0.000011131537","0.000028281343","0.000024685532","0.000029065658",NA,"0.000038494520","0.000024572440","0.000017235139",NA,NA
"-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000017090511","0.000006816911","0.000014425973","0.000002900590","0.000016246520","0.000015992453","0.000014303760","0.000024975430","0.000010359192","0.000009846653","0.000011981501","0.000041493776","0.000011311555","0.000099024179","0.000036842823","0.000007540652"
"-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000031776561","0.000009828493","0.000007339665","0.000024302459","0.000030463837","0.000052130053","0.000100369111","0.000019638777","0.000058618709","0.000035799280","0.000025584936","0.000040824560","0.000034594394","0.000026025984","0.000023431422"
"-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000066476102","0.000177988201","0.000102085814","0.000051616277","0.000033946818","0.000064499204","0.000061968729","0.000093358612","0.000066058925","0.000105244958","0.000039735362","0.000090985069","0.000069752102","0.000088687949",NA,"0.000010390079"
"-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000121175697","0.000099905730","0.000133695516","0.000102900753","0.000025475749","0.000034662089","0.000051959176",NA,NA,NA,NA,"0.000079043052","0.000182730692",NA,NA,NA
"-27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000208423789","0.000339055120","0.000030900439",NA,"0.000127594420","0.000057114715","0.000246639536","0.000077999733","0.000045942184","0.000111441308","0.000036545700","0.000079551107",NA,NA,"0.000113978299","0.000065331722"
"-32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000257918946",NA,"0.000457530184",NA,"0.001387941194","0.000582991229",NA,"0.000257564773","0.000107752815",NA,NA,NA,NA,NA,NA,"0.000064701188"
"-37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000633391374","0.000361013859","0.000277114926",NA,"0.000838666961","0.001836313839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000107839034","0.000114467671",NA,"0.000244017850","0.000731430557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000025057005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-57.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
