"","102.5","107.5","112.5","117.5","122.5","127.5","132.5","137.5","142.5","147.5","152.5","157.5","162.5","167.5","172.5","177.5","-177.5","-172.5","-167.5","-162.5","-157.5","-152.5","-147.5","-142.5","-137.5","-132.5"
"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   6.464334176",NA,NA,NA,"   0.009899495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,"   8.907138845","  15.766875132","  24.805439199","  20.690121820","  14.439034097","  11.713943070","   9.854695936","  15.372728948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32.5",NA,NA,NA,NA,NA,NA," 185.054856728","  81.361095040","  37.705193542","  20.152046238","  20.680906546","  20.025255096","  26.803586452","  38.177027400","  26.580541304","  68.786922873","   4.625439871","  60.833669788","  44.759177776","  28.496966435","  27.557135330","  47.288800586",NA,NA,NA,NA
"27.5",NA,NA,NA,NA,"  13.522002977"," 222.687469835"," 257.523549237","  59.761551570","  34.755304836","  68.642107423","  46.182614453","  23.832828839","  17.427126733","  15.101362649","  33.087210278","   4.862066227",NA,NA,"   6.596692292","  44.916781083","  71.217196173","  36.757302366",NA,NA,NA,NA
"22.5",NA,NA,NA," 124.282544569"," 462.878326995"," 184.293717829","  39.972285761"," 115.424980273"," 108.776482866","  58.056050707","  86.415740530","  31.424943374","  27.794724697","  19.039557190","  24.362822979","   6.944316117","   1.168140403",NA,"  13.052968155","  31.974277418","  29.387606326","  29.292607552",NA,NA,NA,NA
"17.5",NA,NA," 482.711600925"," 362.304671257","  81.235245713"," 175.880349331","  84.184669089","  95.547451804","  72.834755824",NA,"  83.194553732","  58.537893571","  43.491949545",NA,"  12.105287646","  17.524701938","  20.846259313",NA,"  16.121510351","  96.510040713"," 111.025575968","  51.580894973",NA,NA,NA,NA
"12.5",NA,NA," 660.298012445"," 521.184861267",NA,"  39.848310827"," 241.745315391","  38.487541402","  19.315594632","  29.323104650","  78.217961949"," 119.723136706","   0.398101118","  83.585678390"," 267.844613110"," 581.213641117"," 202.460239686"," 118.325875783","  85.567781816","  26.207318605","  10.152042502","   8.971770840",NA,NA,NA,NA
"7.5",NA,NA,NA," 220.202234821","  65.833762649","  48.064888530"," 274.831203382"," 371.872249019","  72.903126470","  99.195088353","  57.466586304","  92.164910576"," 103.029032385"," 180.100932386"," 113.033700788"," 143.854380926","  48.987778715","  34.844590491","  14.508102302","  95.906306946","  23.642491353","  16.558844354",NA,NA,NA,NA
"2.5",NA,NA,NA,NA,"1174.350045177","1534.743315294"," 813.545053617","1079.214539506"," 533.235743264"," 410.984648157"," 211.000216595"," 358.773873757"," 334.460008910"," 243.313207985"," 174.916887344"," 210.489183701","  25.901198547","  84.612499309"," 111.511875757"," 129.335024926"," 263.319360338","  92.880639090",NA,NA,NA,NA
"-2.5",NA,NA,NA,NA,"1507.468015926","2261.199915089"," 753.731899179","  96.340052067"," 534.085622333","  80.179260412"," 214.487964366"," 310.369563518"," 741.834814653"," 552.406645772"," 533.680795752"," 391.973290108"," 225.217233186"," 402.929157959"," 321.119621387"," 143.078390716","  52.361378599"," 151.781191554",NA,NA,NA,NA
"-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA," 204.431405087"," 338.395170641","1231.200695791"," 977.492043421"," 557.207047966"," 379.905545876"," 359.341127661"," 304.361222821"," 215.321872519"," 545.516015634"," 387.312128129"," 163.303852248"," 374.954200092"," 352.366956850"," 151.366560462","  70.062734230"," 174.726967075"
"-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA," 315.769922005"," 376.450292861"," 956.471601682"," 536.934536574"," 631.160239072"," 592.339503919"," 311.708706770","  48.791079078"," 204.488664261","  70.794941951"," 166.842708867"," 284.476857841","  75.501325135"," 130.842310543"," 142.695113267","  32.193281844","  95.195601540"
"-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  91.294685140","  85.114108704"," 297.784961402","1089.722888639"," 311.051759757"," 179.653476959","  97.652154611","  56.951237416","  21.457648321","  15.586606633","  34.605689058","  40.947052982","  37.913486393",NA,"  74.963515097"
"-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 112.193236125","  27.832567573","  48.257195543","  43.657584773","  72.162097792"," 120.371981080"," 164.163149899","  32.744949019","  11.971350188","   9.085615031","  29.772215655",NA,"  22.301587492",NA,NA,NA
"-27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 104.334145646","  81.314921889","  35.210448577","   2.053487115","  45.755588781","  15.984029241","  52.837847117","  50.262757616","  28.778778498","  32.804130411","  42.203358361","  20.960766889","   1.426941484",NA,"  24.296893430","   4.852971770"
"-32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 126.394712981",NA,"  28.689543713","   0.683772257","   1.744510820","   8.337367048",NA,NA,NA,NA,"   2.061923374","   8.874190104",NA,"   1.739482682","   0.744398639","   4.387058909"
"-37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  36.237019819","  50.912613403","   7.975457385",NA,NA,"   7.917473352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
