"","102.5","107.5","112.5","117.5","122.5","127.5","132.5","137.5","142.5","147.5","152.5","157.5","162.5","167.5","172.5","177.5","-177.5","-172.5","-167.5","-162.5","-157.5","-152.5","-147.5","-142.5","-137.5","-132.5"
"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00000158173318","0.00000944286794","0.00000840390620","0.00000758583222","0.00000001661625","0.00000005030421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,"0.00000207237997","0.00000221926334","0.00000215905433","0.00000272802454","0.00000206462121","0.00000193088104","0.00000224041374","0.00000379151775","0.00000112623506","0.00000188070759","0.00000019117665","0.00000006668779",NA,NA,NA,NA,NA,NA
"32.5",NA,NA,NA,NA,NA,NA,"0.00003539837901","0.00001931901825","0.00000425896749","0.00000213722535","0.00000308397216","0.00000345014161","0.00000525798368","0.00000457733815","0.00000709700934","0.00001595891787","0.00000332186372","0.00001635428857","0.00002423209811","0.00001308864320","0.00001083434987","0.00001281374787",NA,NA,NA,NA
"27.5",NA,NA,NA,NA,"0.00011634014446","0.00009467221589","0.00003718356108","0.00000901104299","0.00002359727758","0.00000745493683","0.00000812577685","0.00000738769605","0.00000622534800","0.00000592438334","0.00001088304153","0.00001002225083",NA,NA,"0.00001033667713","0.00001052649434","0.00000808207945","0.00000539388306",NA,NA,NA,NA
"22.5",NA,NA,NA,"0.00003593743973","0.00004551978106","0.00003746238976","0.00001880860227","0.00001769132842","0.00005131090850","0.00002166465930","0.00003223743156","0.00001814697965","0.00001231209292","0.00001124492507","0.00001167361407","0.00001162286901","0.00001121262522","0.00002300088779","0.00001236747827","0.00001531593606","0.00000618492254","0.00000519863019",NA,NA,NA,NA
"17.5",NA,NA,"0.00007189804644","0.00006885717647","0.00005527394715","0.00003032072798","0.00001833028130","0.00001903701601","0.00001728467169","0.00003597644214","0.00003147073728","0.00002563795122","0.00001137177170","0.00000269360269","0.00000875345555","0.00000881338453","0.00002273647496","0.00004526484029","0.00001409988483","0.00001845565268","0.00001842950435","0.00000709809044",NA,NA,NA,NA
"12.5",NA,NA,"0.00006975315739","0.00007048137410","0.00016011190636","0.00003497052767","0.00002763052159","0.00001558589549","0.00001305902248","0.00001518232621","0.00002254528003","0.00001313760829","0.00000214378381","0.00004240183084","0.00003972694868","0.00002403258243","0.00001925919754","0.00001595548489","0.00001597368049","0.00000998904334","0.00000836493520","0.00001417383602",NA,NA,NA,NA
