"","102.5","107.5","112.5","117.5","122.5","127.5","132.5","137.5","142.5","147.5","152.5","157.5","162.5","167.5","172.5","177.5","-177.5","-172.5","-167.5","-162.5","-157.5","-152.5","-147.5","-142.5","-137.5","-132.5"
"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2506.000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1681.000000","2184.666667"," 887.666667","3486.666667","3015.000000","2178.000000",NA," 357.000000"," 441.000000"," 441.000000",NA,"  54.000000",NA,NA,NA,NA,NA
"32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA," 223.000000"," 479.000000"," 437.666667"," 946.000000"," 286.000000",NA," 201.000000",NA," 382.500000"," 289.000000"," 603.666667"," 811.166667"," 950.500000",NA,NA,NA,NA
"27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA," 559.000000","1012.000000"," 332.666667"," 204.666667",NA," 770.000000",NA,NA,NA," 248.000000","1199.333333","2323.666667","1113.000000",NA,NA,NA,NA
"22.5",NA,NA,NA,NA,NA,"   3.000000","   9.000000","  21.500000",NA," 337.666667"," 126.000000","  79.000000"," 222.500000",NA,NA,NA,NA," 265.000000"," 163.333333",NA," 117.800000"," 784.166667",NA,NA,NA,NA
"17.5",NA,NA,NA,NA,NA,"  30.000000","  92.500000","  78.333333"," 100.666667",NA," 177.666667","  76.500000"," 159.666667","  59.000000","  35.000000","  59.000000",NA,NA," 234.166667","1768.333333"," 464.666667"," 374.000000",NA,NA,NA,NA
"12.5",NA,NA,NA,NA,NA,"  76.000000"," 139.000000","  29.666667","  27.500000",NA," 117.500000","  60.333333","   6.000000",NA,"  29.000000"," 146.500000"," 191.000000"," 112.000000"," 827.666667"," 661.333333"," 234.000000","  26.000000",NA,NA,NA,NA
"7.5",NA,NA,NA,NA,NA,NA,"  39.000000","  18.000000","   7.000000","   1.000000","  11.000000","  20.333333","  20.000000",NA,"  44.000000","  62.600000","  18.800000","  24.000000","  36.000000"," 100.000000",NA," 105.000000",NA,NA,NA,NA
"2.5",NA,NA,NA,NA,NA,NA,NA,NA,"  51.200000","  51.250000","  15.750000","  18.200000","  12.833333",NA,"  30.500000","  27.400000","  10.750000","  19.200000","  17.600000","  19.800000","   9.000000","   8.000000",NA,NA,NA,NA
"-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   2.500000","  35.200000","  16.200000","  18.200000","  20.800000","  60.833333","  13.000000","  30.833333","  50.333333","  22.333333","  19.500000","   4.000000","  12.000000","  10.000000","   4.000000"
"-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   4.000000","   4.500000","   6.000000","  30.666667","  16.800000","  13.800000","  16.500000","  24.000000","  33.166667","  48.000000","  43.666667","  47.200000"," 102.833333","  44.600000","  19.600000"," 124.500000"
"-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  21.500000","  11.000000","  12.000000","  18.600000","  60.333333","   1.666667","  12.000000","  38.000000","  29.000000","  49.800000","  21.666667","  34.000000","  48.333333","  59.800000"," 130.166667"
"-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  12.000000","  57.600000","  49.000000","  23.500000"," 120.500000"," 554.500000"," 155.166667","  27.000000","   2.000000","   9.000000","   8.500000","  16.500000","  28.333333","  20.000000",NA,"  38.500000"
"-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  59.333333","  85.833333"," 100.666667","  45.000000"," 141.000000"," 343.166667"," 104.333333",NA,"   8.000000",NA,NA,"  11.000000","  18.000000",NA,NA,NA
"-27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"   8.000000","  65.500000","  14.000000",NA," 127.000000","  26.000000","   8.000000","  57.000000","  51.000000","  77.000000","   6.000000","  13.000000",NA,NA,"   7.000000","  11.000000"
"-32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  15.500000",NA," 191.000000",NA," 617.666667"," 100.666667",NA," 168.000000","  26.000000",NA,NA,NA,NA,NA,NA,"  20.000000"
"-37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 371.500000"," 186.000000","  95.000000",NA," 441.000000","4165.750000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1236.000000"," 489.333333",NA,"4034.750000"," 717.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-47.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 737.000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-57.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
